pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag
DUB|Q13107|P05067,DUB|Q13107,DUB,Q13107,P05067,USP4,APP,USP,0,neg2x_initial_degree_matched,,USP4,APP,APP|USP4,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;endosome;extracellular;golgi;membrane;nucleus;plasma_membrane;vesicle,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q9UGP5,DUB|Q13107,DUB,Q13107,Q9UGP5,USP4,POLL,USP,0,neg2x_initial_degree_matched,,USP4,POLL,POLL|USP4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q13107|O96017,DUB|Q13107,DUB,Q13107,O96017,USP4,CHEK2,USP,0,neg2x_initial_degree_matched,,USP4,CHEK2,CHEK2|USP4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q13107|Q13469,DUB|Q13107,DUB,Q13107,Q13469,USP4,NFATC2,USP,0,neg2x_initial_degree_matched,,USP4,NFATC2,NFATC2|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|O14684,DUB|Q13107,DUB,Q13107,O14684,USP4,PTGES,USP,0,neg2x_initial_degree_matched,,USP4,PTGES,PTGES|USP4,False,cytoplasm;nucleus,cytoplasm;membrane,cytoplasm,True,True,True
DUB|Q13107|Q9UHD2,DUB|Q13107,DUB,Q13107,Q9UHD2,USP4,TBK1,USP,0,neg2x_initial_degree_matched,,USP4,TBK1,TBK1|USP4,False,cytoplasm;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q13107|P10070,DUB|Q13107,DUB,Q13107,P10070,USP4,GLI2,USP,0,neg2x_initial_degree_matched,,USP4,GLI2,GLI2|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|P10276,DUB|Q13107,DUB,Q13107,P10276,USP4,RARA,USP,0,neg2x_initial_degree_matched,,USP4,RARA,RARA|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|P32121,DUB|Q13107,DUB,Q13107,P32121,USP4,ARRB2,USP,0,neg2x_initial_degree_matched,,USP4,ARRB2,ARRB2|USP4,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus;plasma_membrane;vesicle,cytoplasm;nucleus,True,True,True
DUB|Q13107|O43663,DUB|Q13107,DUB,Q13107,O43663,USP4,PRC1,USP,0,neg2x_initial_degree_matched,,USP4,PRC1,PRC1|USP4,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|O15111,DUB|Q13107,DUB,Q13107,O15111,USP4,CHUK,USP,0,neg2x_initial_degree_matched,,USP4,CHUK,CHUK|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|P26358,DUB|Q13107,DUB,Q13107,P26358,USP4,DNMT1,USP,0,neg2x_initial_degree_matched,,USP4,DNMT1,DNMT1|USP4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q13107|P16104,DUB|Q13107,DUB,Q13107,P16104,USP4,H2AFX,USP,0,neg2x_initial_degree_matched,,USP4,H2AFX,H2AFX|USP4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q13107|P51955,DUB|Q13107,DUB,Q13107,P51955,USP4,NEK2,USP,0,neg2x_initial_degree_matched,,USP4,NEK2,NEK2|USP4,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|P62249,DUB|Q13107,DUB,Q13107,P62249,USP4,RPS16,USP,0,neg2x_initial_degree_matched,,USP4,RPS16,RPS16|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q9BZS1,DUB|Q13107,DUB,Q13107,Q9BZS1,USP4,FOXP3,USP,0,neg2x_initial_degree_matched,,USP4,FOXP3,FOXP3|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q16620,DUB|Q13107,DUB,Q13107,Q16620,USP4,NTRK2,USP,0,neg2x_initial_degree_matched,,USP4,NTRK2,NTRK2|USP4,False,cytoplasm;nucleus,cytoplasm;endosome;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q13107|P51587,DUB|Q13107,DUB,Q13107,P51587,USP4,BRCA2,USP,0,neg2x_initial_degree_matched,,USP4,BRCA2,BRCA2|USP4,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q16778,DUB|Q13107,DUB,Q13107,Q16778,USP4,HIST2H2BE,USP,0,neg2x_initial_degree_matched,,USP4,HIST2H2BE,HIST2H2BE|USP4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q13107|P35568,DUB|Q13107,DUB,Q13107,P35568,USP4,IRS1,USP,0,neg2x_initial_degree_matched,,USP4,IRS1,IRS1|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q99496,DUB|Q13107,DUB,Q13107,Q99496,USP4,RNF2,USP,0,neg2x_initial_degree_matched,,USP4,RNF2,RNF2|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q9NSA3,DUB|Q13107,DUB,Q13107,Q9NSA3,USP4,CTNNBIP1,USP,0,neg2x_initial_degree_matched,,USP4,CTNNBIP1,CTNNBIP1|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q9UPP1,DUB|Q13107,DUB,Q13107,Q9UPP1,USP4,PHF8,USP,0,neg2x_initial_degree_matched,,USP4,PHF8,PHF8|USP4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q13107|Q96CW5,DUB|Q13107,DUB,Q13107,Q96CW5,USP4,TUBGCP3,USP,0,neg2x_initial_degree_matched,,USP4,TUBGCP3,TUBGCP3|USP4,False,cytoplasm;nucleus,cytoplasm;cytoskeleton,cytoplasm,True,True,True
DUB|Q13107|Q6FHJ7,DUB|Q13107,DUB,Q13107,Q6FHJ7,USP4,SFRP4,USP,0,neg2x_initial_degree_matched,,USP4,SFRP4,SFRP4|USP4,False,cytoplasm;nucleus,cytoplasm;extracellular,cytoplasm,True,True,True
DUB|Q13107|P84022,DUB|Q13107,DUB,Q13107,P84022,USP4,SMAD3,USP,0,neg2x_initial_degree_matched,,USP4,SMAD3,SMAD3|USP4,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|P53350,DUB|Q13107,DUB,Q13107,P53350,USP4,PLK1,USP,0,neg2x_initial_degree_matched,,USP4,PLK1,PLK1|USP4,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q15910,DUB|Q13107,DUB,Q13107,Q15910,USP4,EZH2,USP,0,neg2x_initial_degree_matched,,USP4,EZH2,EZH2|USP4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q13107|P78406,DUB|Q13107,DUB,Q13107,P78406,USP4,RAE1,USP,0,neg2x_initial_degree_matched,,USP4,RAE1,RAE1|USP4,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|P42566,DUB|Q13107,DUB,Q13107,P42566,USP4,EPS15,USP,0,neg2x_initial_degree_matched,,USP4,EPS15,EPS15|USP4,False,cytoplasm;nucleus,cytoplasm;endosome;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q13107|P20749,DUB|Q13107,DUB,Q13107,P20749,USP4,BCL3,USP,0,neg2x_initial_degree_matched,,USP4,BCL3,BCL3|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q14980,DUB|Q13107,DUB,Q13107,Q14980,USP4,NUMA1,USP,0,neg2x_initial_degree_matched,,USP4,NUMA1,NUMA1|USP4,False,cytoplasm;nucleus,cytoplasm;cytoskeleton;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
DUB|Q13107|P98170,DUB|Q13107,DUB,Q13107,P98170,USP4,XIAP,USP,0,neg2x_initial_degree_matched,,USP4,XIAP,USP4|XIAP,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|P55212,DUB|Q13107,DUB,Q13107,P55212,USP4,CASP6,USP,0,neg2x_initial_degree_matched,,USP4,CASP6,CASP6|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q96RL1,DUB|Q13107,DUB,Q13107,Q96RL1,USP4,UIMC1,USP,0,neg2x_initial_degree_matched,,USP4,UIMC1,UIMC1|USP4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q13107|Q13501,DUB|Q13107,DUB,Q13107,Q13501,USP4,SQSTM1,USP,0,neg2x_initial_degree_matched,,USP4,SQSTM1,SQSTM1|USP4,False,cytoplasm;nucleus,cytoplasm;endoplasmic_reticulum;endosome;lysosome;membrane;nucleus;vesicle,cytoplasm;nucleus,True,True,True
DUB|Q13107|Q6N021,DUB|Q13107,DUB,Q13107,Q6N021,USP4,TET2,USP,0,neg2x_initial_degree_matched,,USP4,TET2,TET2|USP4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q13107|P25054,DUB|Q13107,DUB,Q13107,P25054,USP4,APC,USP,0,neg2x_initial_degree_matched,,USP4,APC,APC|USP4,False,cytoplasm;nucleus,cell_junction;cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q13107|P98177,DUB|Q13107,DUB,Q13107,P98177,USP4,FOXO4,USP,0,neg2x_initial_degree_matched,,USP4,FOXO4,FOXO4|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|P22736,DUB|Q13107,DUB,Q13107,P22736,USP4,NR4A1,USP,0,neg2x_initial_degree_matched,,USP4,NR4A1,NR4A1|USP4,False,cytoplasm;nucleus,cytoplasm;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q13107|O95602,DUB|Q13107,DUB,Q13107,O95602,USP4,POLR1A,USP,0,neg2x_initial_degree_matched,,USP4,POLR1A,POLR1A|USP4,False,cytoplasm;nucleus,nucleus,nucleus,True,True,True
DUB|Q13107|Q9NZN5,DUB|Q13107,DUB,Q13107,Q9NZN5,USP4,ARHGEF12,USP,0,neg2x_initial_degree_matched,,USP4,ARHGEF12,ARHGEF12|USP4,False,cytoplasm;nucleus,cytoplasm;membrane,cytoplasm,True,True,True
DUB|Q13107|O00327,DUB|Q13107,DUB,Q13107,O00327,USP4,ARNTL,USP,0,neg2x_initial_degree_matched,,USP4,ARNTL,ARNTL|USP4,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|O75943,DUB|Q14694,DUB,Q14694,O75943,USP10,RAD17,USP,0,neg2x_initial_degree_matched,,USP10,RAD17,RAD17|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|P05412,DUB|Q14694,DUB,Q14694,P05412,USP10,JUN,USP,0,neg2x_initial_degree_matched,,USP10,JUN,JUN|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|P38936,DUB|Q14694,DUB,Q14694,P38936,USP10,CDKN1A,USP,0,neg2x_initial_degree_matched,,USP10,CDKN1A,CDKN1A|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q16778,DUB|Q14694,DUB,Q14694,Q16778,USP10,HIST2H2BE,USP,0,neg2x_initial_degree_matched,,USP10,HIST2H2BE,HIST2H2BE|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|O75030,DUB|Q14694,DUB,Q14694,O75030,USP10,MITF,USP,0,neg2x_initial_degree_matched,,USP10,MITF,MITF|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;lysosome;membrane;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q6N021,DUB|Q14694,DUB,Q14694,Q6N021,USP10,TET2,USP,0,neg2x_initial_degree_matched,,USP10,TET2,TET2|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|P12830,DUB|Q14694,DUB,Q14694,P12830,USP10,CDH1,USP,0,neg2x_initial_degree_matched,,USP10,CDH1,CDH1|USP10,False,cytoplasm;endosome;nucleus,cell_junction;cytoplasm;cytoskeleton;endosome;golgi;membrane;plasma_membrane,cytoplasm;endosome,True,True,True
DUB|Q14694|P35354,DUB|Q14694,DUB,Q14694,P35354,USP10,PTGS2,USP,0,neg2x_initial_degree_matched,,USP10,PTGS2,PTGS2|USP10,False,cytoplasm;endosome;nucleus,endoplasmic_reticulum;membrane;nucleus,nucleus,True,True,True
DUB|Q14694|Q9NY99,DUB|Q14694,DUB,Q14694,Q9NY99,USP10,SNTG2,USP,0,neg2x_initial_degree_matched,,USP10,SNTG2,SNTG2|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q14694|P35226,DUB|Q14694,DUB,Q14694,P35226,USP10,BMI1,USP,0,neg2x_initial_degree_matched,,USP10,BMI1,BMI1|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q9UER7,DUB|Q14694,DUB,Q14694,Q9UER7,USP10,DAXX,USP,0,neg2x_initial_degree_matched,,USP10,DAXX,DAXX|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|P62993,DUB|Q14694,DUB,Q14694,P62993,USP10,GRB2,USP,0,neg2x_initial_degree_matched,,USP10,GRB2,GRB2|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;endosome;golgi;nucleus,cytoplasm;endosome;nucleus,True,True,True
DUB|Q14694|O14920,DUB|Q14694,DUB,Q14694,O14920,USP10,IKBKB,USP,0,neg2x_initial_degree_matched,,USP10,IKBKB,IKBKB|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q9BZS1,DUB|Q14694,DUB,Q14694,Q9BZS1,USP10,FOXP3,USP,0,neg2x_initial_degree_matched,,USP10,FOXP3,FOXP3|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q15382,DUB|Q14694,DUB,Q14694,Q15382,USP10,RHEB,USP,0,neg2x_initial_degree_matched,,USP10,RHEB,RHEB|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;endoplasmic_reticulum;golgi;lysosome;membrane,cytoplasm,True,True,True
DUB|Q14694|P09936,DUB|Q14694,DUB,Q14694,P09936,USP10,UCHL1,USP,0,neg2x_initial_degree_matched,,USP10,UCHL1,UCHL1|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,cytoplasm,True,True,True
DUB|Q14694|P07992,DUB|Q14694,DUB,Q14694,P07992,USP10,ERCC1,USP,0,neg2x_initial_degree_matched,,USP10,ERCC1,ERCC1|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q9UPN4,DUB|Q14694,DUB,Q14694,Q9UPN4,USP10,CEP131,USP,0,neg2x_initial_degree_matched,,USP10,CEP131,CEP131|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;cytoskeleton;golgi;vesicle,cytoplasm,True,True,True
DUB|Q14694|Q9UIF9,DUB|Q14694,DUB,Q14694,Q9UIF9,USP10,BAZ2A,USP,0,neg2x_initial_degree_matched,,USP10,BAZ2A,BAZ2A|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|O00512,DUB|Q14694,DUB,Q14694,O00512,USP10,BCL9,USP,0,neg2x_initial_degree_matched,,USP10,BCL9,BCL9|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|Q96RU7,DUB|Q14694,DUB,Q14694,Q96RU7,USP10,TRIB3,USP,0,neg2x_initial_degree_matched,,USP10,TRIB3,TRIB3|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|P28562,DUB|Q14694,DUB,Q14694,P28562,USP10,DUSP1,USP,0,neg2x_initial_degree_matched,,USP10,DUSP1,DUSP1|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|P49116,DUB|Q14694,DUB,Q14694,P49116,USP10,NR2C2,USP,0,neg2x_initial_degree_matched,,USP10,NR2C2,NR2C2|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|P17661,DUB|Q14694,DUB,Q14694,P17661,USP10,DES,USP,0,neg2x_initial_degree_matched,,USP10,DES,DES|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
DUB|Q14694|P14373,DUB|Q14694,DUB,Q14694,P14373,USP10,TRIM27,USP,0,neg2x_initial_degree_matched,,USP10,TRIM27,TRIM27|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;endosome;mitochondrion;nucleus,cytoplasm;endosome;nucleus,True,True,True
DUB|Q14694|Q14653,DUB|Q14694,DUB,Q14694,Q14653,USP10,IRF3,USP,0,neg2x_initial_degree_matched,,USP10,IRF3,IRF3|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q9UMS4,DUB|Q14694,DUB,Q14694,Q9UMS4,USP10,PRPF19,USP,0,neg2x_initial_degree_matched,,USP10,PRPF19,PRPF19|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q9Y4L5,DUB|Q14694,DUB,Q14694,Q9Y4L5,USP10,RNF115,USP,0,neg2x_initial_degree_matched,,USP10,RNF115,RNF115|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;endoplasmic_reticulum;golgi;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q92633,DUB|Q14694,DUB,Q14694,Q92633,USP10,LPAR1,USP,0,neg2x_initial_degree_matched,,USP10,LPAR1,LPAR1|USP10,False,cytoplasm;endosome;nucleus,endosome;membrane;plasma_membrane,endosome,True,True,True
DUB|Q14694|P50542,DUB|Q14694,DUB,Q14694,P50542,USP10,PEX5,USP,0,neg2x_initial_degree_matched,,USP10,PEX5,PEX5|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;membrane;peroxisome,cytoplasm,True,True,True
DUB|Q14694|Q08999,DUB|Q14694,DUB,Q14694,Q08999,USP10,RBL2,USP,0,neg2x_initial_degree_matched,,USP10,RBL2,RBL2|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|P84022,DUB|Q14694,DUB,Q14694,P84022,USP10,SMAD3,USP,0,neg2x_initial_degree_matched,,USP10,SMAD3,SMAD3|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;membrane;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q9ULZ3,DUB|Q14694,DUB,Q14694,Q9ULZ3,USP10,PYCARD,USP,0,neg2x_initial_degree_matched,,USP10,PYCARD,PYCARD|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;endoplasmic_reticulum;golgi;membrane;mitochondrion;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|O43353,DUB|Q14694,DUB,Q14694,O43353,USP10,RIPK2,USP,0,neg2x_initial_degree_matched,,USP10,RIPK2,RIPK2|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;endoplasmic_reticulum;membrane;plasma_membrane,cytoplasm,True,True,True
DUB|Q14694|Q12778,DUB|Q14694,DUB,Q14694,Q12778,USP10,FOXO1,USP,0,neg2x_initial_degree_matched,,USP10,FOXO1,FOXO1|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q9HCX3,DUB|Q14694,DUB,Q14694,Q9HCX3,USP10,ZNF304,USP,0,neg2x_initial_degree_matched,,USP10,ZNF304,USP10|ZNF304,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|P42574,DUB|Q14694,DUB,Q14694,P42574,USP10,CASP3,USP,0,neg2x_initial_degree_matched,,USP10,CASP3,CASP3|USP10,False,cytoplasm;endosome;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q14694|P51610,DUB|Q14694,DUB,Q14694,P51610,USP10,HCFC1,USP,0,neg2x_initial_degree_matched,,USP10,HCFC1,HCFC1|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;endoplasmic_reticulum;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q92783,DUB|Q14694,DUB,Q14694,Q92783,USP10,STAM,USP,0,neg2x_initial_degree_matched,,USP10,STAM,STAM|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;endosome;membrane,cytoplasm;endosome,True,True,True
DUB|Q14694|Q16635,DUB|Q14694,DUB,Q14694,Q16635,USP10,TAZ,USP,0,neg2x_initial_degree_matched,,USP10,TAZ,TAZ|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;membrane;mitochondrion,cytoplasm,True,True,True
DUB|Q14694|Q99814,DUB|Q14694,DUB,Q14694,Q99814,USP10,EPAS1,USP,0,neg2x_initial_degree_matched,,USP10,EPAS1,EPAS1|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|Q9Y468,DUB|Q14694,DUB,Q14694,Q9Y468,USP10,L3MBTL1,USP,0,neg2x_initial_degree_matched,,USP10,L3MBTL1,L3MBTL1|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|Q13451,DUB|Q14694,DUB,Q14694,Q13451,USP10,FKBP5,USP,0,neg2x_initial_degree_matched,,USP10,FKBP5,FKBP5|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q14694|Q9BZK7,DUB|Q14694,DUB,Q14694,Q9BZK7,USP10,TBL1XR1,USP,0,neg2x_initial_degree_matched,,USP10,TBL1XR1,TBL1XR1|USP10,False,cytoplasm;endosome;nucleus,nucleus,nucleus,True,True,True
DUB|Q14694|O94979,DUB|Q14694,DUB,Q14694,O94979,USP10,SEC31A,USP,0,neg2x_initial_degree_matched,,USP10,SEC31A,SEC31A|USP10,False,cytoplasm;endosome;nucleus,cytoplasm;endoplasmic_reticulum;membrane;vesicle,cytoplasm,True,True,True
DUB|Q15018|Q9UPN4,DUB|Q15018,DUB,Q15018,Q9UPN4,ABRAXAS2,CEP131,Other,0,neg2x_initial_degree_matched,,ABRAXAS2,CEP131,ABRAXAS2|CEP131,False,cytoplasm;cytoskeleton;nucleus,cytoplasm;cytoskeleton;golgi;vesicle,cytoplasm;cytoskeleton,True,True,True
DUB|Q15018|O95071,DUB|Q15018,DUB,Q15018,O95071,ABRAXAS2,UBR5,Other,0,neg2x_initial_degree_matched,,ABRAXAS2,UBR5,ABRAXAS2|UBR5,False,cytoplasm;cytoskeleton;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q15040|Q16236,DUB|Q15040,DUB,Q15040,Q16236,JOSD1,NFE2L2,Josephin,0,neg2x_initial_degree_matched,,JOSD1,NFE2L2,JOSD1|NFE2L2,False,cytoplasm;cytoskeleton;membrane;plasma_membrane,cytoplasm;nucleus,cytoplasm,True,True,True
DUB|Q504Q3|P06733,DUB|Q504Q3,DUB,Q504Q3,P06733,PAN2,ENO1,USP,0,neg2x_initial_degree_matched,,PAN2,ENO1,ENO1|PAN2,False,cytoplasm;nucleus,cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;nucleus,True,True,True
DUB|Q504Q3|O15287,DUB|Q504Q3,DUB,Q504Q3,O15287,PAN2,FANCG,USP,0,neg2x_initial_degree_matched,,PAN2,FANCG,FANCG|PAN2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q504Q3|O00327,DUB|Q504Q3,DUB,Q504Q3,O00327,PAN2,ARNTL,USP,0,neg2x_initial_degree_matched,,PAN2,ARNTL,ARNTL|PAN2,False,cytoplasm;nucleus,cytoplasm;nucleus,cytoplasm;nucleus,True,True,True
DUB|Q53GS9|Q03468,DUB|Q53GS9,DUB,Q53GS9,Q03468,USP39,ERCC6,USP,0,neg2x_initial_degree_matched,,USP39,ERCC6,ERCC6|USP39,False,nucleus,nucleus,nucleus,True,True,True
DUB|Q53GS9|Q01094,DUB|Q53GS9,DUB,Q53GS9,Q01094,USP39,E2F1,USP,0,neg2x_initial_degree_matched,,USP39,E2F1,E2F1|USP39,False,nucleus,nucleus,nucleus,True,True,True
DUB|Q53GS9|O43474,DUB|Q53GS9,DUB,Q53GS9,O43474,USP39,KLF4,USP,0,neg2x_initial_degree_matched,,USP39,KLF4,KLF4|USP39,False,nucleus,cytoplasm;nucleus,nucleus,True,True,True
DUB|Q53GS9|Q13501,DUB|Q53GS9,DUB,Q53GS9,Q13501,USP39,SQSTM1,USP,0,neg2x_initial_degree_matched,,USP39,SQSTM1,SQSTM1|USP39,False,nucleus,cytoplasm;endoplasmic_reticulum;endosome;lysosome;membrane;nucleus;vesicle,nucleus,True,True,True
DUB|Q53GS9|O15315,DUB|Q53GS9,DUB,Q53GS9,O15315,USP39,RAD51B,USP,0,neg2x_initial_degree_matched,,USP39,RAD51B,RAD51B|USP39,False,nucleus,nucleus,nucleus,True,True,True
DUB|Q5D1E8|O15554,DUB|Q5D1E8,DUB,Q5D1E8,O15554,ZC3H12A,KCNN4,Other,0,neg2x_initial_degree_matched,,ZC3H12A,KCNN4,KCNN4|ZC3H12A,False,cytoplasm;endoplasmic_reticulum;membrane;nucleus,membrane;plasma_membrane,membrane,True,True,True
DUB|Q5D1E8|Q92934,DUB|Q5D1E8,DUB,Q5D1E8,Q92934,ZC3H12A,BAD,Other,0,neg2x_initial_degree_matched,,ZC3H12A,BAD,BAD|ZC3H12A,False,cytoplasm;endoplasmic_reticulum;membrane;nucleus,cytoplasm;membrane;mitochondrion,cytoplasm;membrane,True,True,True
DUB|Q5D1E8|Q86WI3,DUB|Q5D1E8,DUB,Q5D1E8,Q86WI3,ZC3H12A,NLRC5,Other,0,neg2x_initial_degree_matched,,ZC3H12A,NLRC5,NLRC5|ZC3H12A,False,cytoplasm;endoplasmic_reticulum;membrane;nucleus,cytoplasm,cytoplasm,True,True,True
DUB|Q5D1E8|P46937,DUB|Q5D1E8,DUB,Q5D1E8,P46937,ZC3H12A,YAP1,Other,0,neg2x_initial_degree_matched,,ZC3H12A,YAP1,YAP1|ZC3H12A,False,cytoplasm;endoplasmic_reticulum;membrane;nucleus,cell_junction;cytoplasm;membrane;nucleus;plasma_membrane,cytoplasm;membrane;nucleus,True,True,True
